,key_index,stat,admin_name,admin_level,pop_group
835,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,25,baalbek_hermel,admin1,Palestine Refugees from Lebanon
836,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,16,baalbek_hermel,admin1,Palestine Refugees from Lebanon
837,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,59,baalbek_hermel,admin1,Palestine Refugees from Lebanon
838,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,18,batroun,admin2,Lebanese
839,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,25,batroun,admin2,Lebanese
840,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,57,batroun,admin2,Lebanese
841,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,16,bcharre,admin2,Lebanese
842,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,28,bcharre,admin2,Lebanese
843,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,56,bcharre,admin2,Lebanese
844,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,22,beirut,admin2,Lebanese
845,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,30,beirut,admin2,Lebanese
846,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,48,beirut,admin2,Lebanese
847,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,43,beirut,admin1,Migrant
848,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,21,beirut,admin1,Migrant
849,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,36,beirut,admin1,Migrant
850,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,48,beirut,admin1,Palestine Refugees from Lebanon
851,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,11,beirut,admin1,Palestine Refugees from Lebanon
852,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,42,beirut,admin1,Palestine Refugees from Lebanon
853,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,2,bekaa,admin1,Migrant
854,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,90,bekaa,admin1,Migrant
855,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,8,bekaa,admin1,Migrant
856,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,22,bent_jbeil,admin2,Lebanese
857,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,19,bent_jbeil,admin2,Lebanese
858,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,59,bent_jbeil,admin2,Lebanese
859,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,45,chouf,admin2,Lebanese
860,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,31,chouf,admin2,Lebanese
861,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,24,chouf,admin2,Lebanese
862,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,23,hasbaya,admin2,Lebanese
863,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,12,hasbaya,admin2,Lebanese
864,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,65,hasbaya,admin2,Lebanese
865,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,32,hermel,admin2,Lebanese
866,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,15,hermel,admin2,Lebanese
867,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,52,hermel,admin2,Lebanese
868,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,12,jbeil,admin2,Lebanese
869,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,32,jbeil,admin2,Lebanese
870,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,57,jbeil,admin2,Lebanese
871,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,18,jezzine,admin2,Lebanese
872,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,26,jezzine,admin2,Lebanese
873,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,57,jezzine,admin2,Lebanese
874,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,27,kesrwane,admin2,Lebanese
875,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,39,kesrwane,admin2,Lebanese
876,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,34,kesrwane,admin2,Lebanese
877,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,24,koura,admin2,Lebanese
878,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,30,koura,admin2,Lebanese
879,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,46,koura,admin2,Lebanese
880,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,22,marjaayoun,admin2,Lebanese
881,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,15,marjaayoun,admin2,Lebanese
882,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,63,marjaayoun,admin2,Lebanese
883,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,25,meten,admin2,Lebanese
884,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,34,meten,admin2,Lebanese
885,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,41,meten,admin2,Lebanese
886,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,35,minieh_dennie,admin2,Lebanese
887,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,8,minieh_dennie,admin2,Lebanese
888,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,57,minieh_dennie,admin2,Lebanese
889,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,19,mnt_lbn,admin1,Migrant
890,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,34,mnt_lbn,admin1,Migrant
891,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,47,mnt_lbn,admin1,Migrant
892,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl,44,mnt_lbn,admin1,Palestine Refugees from Lebanon
893,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl,56,mnt_lbn,admin1,Palestine Refugees from Lebanon
894,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,3,nabatieh,admin1,Migrant
895,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,91,nabatieh,admin1,Migrant
896,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,6,nabatieh,admin1,Migrant
897,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,14,north,admin1,Migrant
898,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,58,north,admin1,Migrant
899,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,29,north,admin1,Migrant
900,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,17,north,admin1,Palestine Refugees from Lebanon
901,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,17,north,admin1,Palestine Refugees from Lebanon
902,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,66,north,admin1,Palestine Refugees from Lebanon
903,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,15,rachaya,admin2,Lebanese
904,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,39,rachaya,admin2,Lebanese
905,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,45,rachaya,admin2,Lebanese
906,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,15,saida,admin2,Lebanese
907,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,17,saida,admin2,Lebanese
908,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,69,saida,admin2,Lebanese
909,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,23,sour,admin2,Lebanese
910,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,20,sour,admin2,Lebanese
911,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,57,sour,admin2,Lebanese
912,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,5,south,admin1,Migrant
913,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,83,south,admin1,Migrant
914,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,12,south,admin1,Migrant
915,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,8,south,admin1,Palestine Refugees from Lebanon
916,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,41,south,admin1,Palestine Refugees from Lebanon
917,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,51,south,admin1,Palestine Refugees from Lebanon
918,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,40,tripoli,admin2,Lebanese
919,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,11,tripoli,admin2,Lebanese
920,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,49,tripoli,admin2,Lebanese
921,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,19,w_bekaa,admin2,Lebanese
922,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,33,w_bekaa,admin2,Lebanese
923,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,48,w_bekaa,admin2,Lebanese
924,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,23,zahle,admin2,Lebanese
925,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,28,zahle,admin2,Lebanese
926,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,49,zahle,admin2,Lebanese
927,prop_select_one @/@ i_rcsi_cat ~/~ High @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,26,zgharta,admin2,Lebanese
928,prop_select_one @/@ i_rcsi_cat ~/~ Low @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,22,zgharta,admin2,Lebanese
929,prop_select_one @/@ i_rcsi_cat ~/~ Medium @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,51,zgharta,admin2,Lebanese
930,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ Lebanese,0.829015544,akkar,admin2,Lebanese
931,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ migrant,0.125,akkar,admin1,Migrant
932,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ akkar ~/~ pop_group ~/~ prl,0.285714286,akkar,admin1,Palestine Refugees from Lebanon
933,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ aley ~/~ pop_group ~/~ Lebanese,0.095890411,aley,admin2,Lebanese
934,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ baabda ~/~ pop_group ~/~ Lebanese,0.115044248,baabda,admin2,Lebanese
935,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ baalbek ~/~ pop_group ~/~ Lebanese,0.265734266,baalbek,admin2,Lebanese
936,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ migrant,0,baalbek_hermel,admin1,Migrant
937,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ baalbek_hermel ~/~ pop_group ~/~ prl,0.31372549,baalbek_hermel,admin1,Palestine Refugees from Lebanon
938,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ batroun ~/~ pop_group ~/~ Lebanese,0.259259259,batroun,admin2,Lebanese
939,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ bcharre ~/~ pop_group ~/~ Lebanese,0.222222222,bcharre,admin2,Lebanese
940,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ Lebanese,0.252873563,beirut,admin2,Lebanese
941,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ migrant,0.594405594,beirut,admin1,Migrant
942,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ beirut ~/~ pop_group ~/~ prl,0.310559006,beirut,admin1,Palestine Refugees from Lebanon
943,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ bekaa ~/~ pop_group ~/~ migrant,0.028571429,bekaa,admin1,Migrant
944,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ bent_jbeil ~/~ pop_group ~/~ Lebanese,0.472222222,bent_jbeil,admin2,Lebanese
945,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ chouf ~/~ pop_group ~/~ Lebanese,0.162162162,chouf,admin2,Lebanese
946,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ hasbaya ~/~ pop_group ~/~ Lebanese,0.428571429,hasbaya,admin2,Lebanese
947,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ hermel ~/~ pop_group ~/~ Lebanese,0.298013245,hermel,admin2,Lebanese
948,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ jbeil ~/~ pop_group ~/~ Lebanese,0.150943396,jbeil,admin2,Lebanese
949,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ jezzine ~/~ pop_group ~/~ Lebanese,0.282208589,jezzine,admin2,Lebanese
950,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ kesrwane ~/~ pop_group ~/~ Lebanese,0.12195122,kesrwane,admin2,Lebanese
951,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ koura ~/~ pop_group ~/~ Lebanese,0.523809524,koura,admin2,Lebanese
952,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ marjaayoun ~/~ pop_group ~/~ Lebanese,0.430555556,marjaayoun,admin2,Lebanese
953,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ meten ~/~ pop_group ~/~ Lebanese,0.0875,meten,admin2,Lebanese
954,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ minieh_dennie ~/~ pop_group ~/~ Lebanese,0.44966443,minieh_dennie,admin2,Lebanese
955,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ migrant,0.781954887,mnt_lbn,admin1,Migrant
956,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ mnt_lbn ~/~ pop_group ~/~ prl,0.555555556,mnt_lbn,admin1,Palestine Refugees from Lebanon
957,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ nabatieh ~/~ pop_group ~/~ migrant,0.080882353,nabatieh,admin1,Migrant
958,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ north ~/~ pop_group ~/~ migrant,0.395683453,north,admin1,Migrant
959,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ north ~/~ pop_group ~/~ prl,0.490566038,north,admin1,Palestine Refugees from Lebanon
960,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ rachaya ~/~ pop_group ~/~ Lebanese,0.153284672,rachaya,admin2,Lebanese
961,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ saida ~/~ pop_group ~/~ Lebanese,0.222222222,saida,admin2,Lebanese
962,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ sour ~/~ pop_group ~/~ Lebanese,0.300699301,sour,admin2,Lebanese
963,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ south ~/~ pop_group ~/~ migrant,0.137931034,south,admin1,Migrant
964,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ south ~/~ pop_group ~/~ prl,0.330188679,south,admin1,Palestine Refugees from Lebanon
965,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ tripoli ~/~ pop_group ~/~ Lebanese,0.970212766,tripoli,admin2,Lebanese
966,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ w_bekaa ~/~ pop_group ~/~ Lebanese,0.263888889,w_bekaa,admin2,Lebanese
967,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ zahle ~/~ pop_group ~/~ Lebanese,0.32885906,zahle,admin2,Lebanese
968,mean @/@ hhs_score ~/~ NA @/@ stratification ~/~ zgharta ~/~ pop_group ~/~ Lebanese,0.65,zgharta,admin2,Lebanese
